id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3jo0ueWLfBnouRVKKZIHUw,I Cover the Waterfront,33,175560,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.531,0.107,6,-12.904,1,0.0358,0.978,9.13E-06,0.15,0.295,76.245,4
6YGjimELcQfbkb96Wy62kW,Billie's Blues - Take 1,32,159200,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.743,0.371,3,-9.509,1,0.0533,0.915,0.000309,0.353,0.806,115.099,4
4MlMvlC6RejgsoJyD3sUC2,He Ain't Got Rhythm (with Teddy Wilson & His Orchestra),31,169493,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.743,0.261,1,-10.289,1,0.0618,0.793,8.62E-06,0.149,0.814,88.275,4
4ZVLo9AvcrOvIG6dYmvBsv,When a Woman Loves a Man,30,143560,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.672,0.154,5,-14.243,0,0.0349,0.926,0.0,0.214,0.457,87.309,4
2gO8JWuzl0U9PtwcVnIsEa,You Go to My Head - Take 1,30,172427,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.665,0.168,10,-13.042,1,0.0377,0.942,0.0,0.195,0.447,90.26,4
0v4zFxKc1OdbGG0A4DxOPd,Humoresque - Live,29,225893,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.485,0.336,10,-15.036,0,0.0408,0.991,0.923,0.621,0.427,98.513,3
0tFX3mUraX85YPzTwEHWs4,Night and Day - Take 1,29,177867,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.409,0.145,8,-14.051,1,0.0351,0.971,3.63E-06,0.257,0.399,96.814,4
0U7TjEuwQH9wjBsDSuWLBk,Yankee Doodle Never Went to Town (feat. Billie Holiday) - Take 1,29,162427,0,"['Teddy Wilson', 'Billie Holiday']","['0tg5uVI4VjzZOFzBryJZii', '1YzCsTRb22dQkh9lghPIrp']",1933,0.587,0.292,8,-11.303,1,0.0714,0.893,3.04E-05,0.169,0.768,162.363,4
26PFH806WxbKCd2jTuOijd,I Wished On the Moon (with Teddy Wilson & His Orchestra),29,181240,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.741,0.258,3,-11.811,1,0.0412,0.737,0.000661,0.146,0.519,112.008,4
2XQANZwblPKt7GhIFb5xgP,Pennies from Heaven (with Teddy Wilson & His Orchestra) - Take 1,29,195560,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.719,0.242,5,-12.646,1,0.0472,0.896,4.11E-05,0.0792,0.6,109.181,4
4QQcu0I9nEoSoYtdjE732Q,Getting Some Fun Out of Life,29,180933,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.772,0.202,10,-10.188,1,0.0689,0.945,3.65E-05,0.116,0.689,110.954,4
5lJPUkG8ym5ex6ZI9E2W1E,St. Louis Blues,28,155627,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.487,0.312,6,-12.921,1,0.0439,0.993,0.905,0.182,0.496,126.595,4
2dvty7OgXD51fJGj9Hn0HG,A Fine Romance - Take 1,27,171467,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.596,0.182,5,-12.232,1,0.0502,0.815,0.0,0.15,0.711,123.961,4
1aX1COLmA5lCwGUVecdArN,Them There Eyes,27,168507,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.726,0.28,10,-11.784,1,0.0479,0.867,0.000509,0.255,0.805,96.286,4
5wevvLaA4gepNnzMtGKTio,Carelessly (with Teddy Wilson & His Orchestra) - Take 3,26,185960,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.667,0.299,7,-11.774,1,0.042,0.908,0.00395,0.0864,0.62,108.655,4
3IyU1ZVNbJKnZzZuFrqdtv,Back In Your Own Backyard - Take 2,26,196680,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.588,0.229,10,-13.115,1,0.0492,0.782,0.0,0.0384,0.731,129.597,4
0eCJ74qKvTcqA3oWzBlzPx,Sophisticated Lady,26,195000,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.464,0.341,0,-15.899,0,0.037,0.994,0.911,0.137,0.583,121.676,4
3CagY2CVUPn1gGAI9JC0jx,Your Mother's Son-In-Law (with Benny Goodman & His Orchestra),26,165160,0,"['Billie Holiday', 'Benny Goodman']","['1YzCsTRb22dQkh9lghPIrp', '1pBuKaLHJlIlqYxQQaflve']",1933,0.716,0.414,5,-9.705,1,0.0521,0.839,0.0733,0.226,0.757,98.511,4
27ika8IxQYuJMrc3vprmpL,God Bless the Child (with Eddie Heywood & His Orchestra) - Take 2,26,178067,0,"['Billie Holiday', 'Eddie Heywood']","['1YzCsTRb22dQkh9lghPIrp', '4Up5NIBDcGXsFk2lcsHaNG']",1933,0.498,0.102,7,-11.698,0,0.0367,0.981,0.0,0.111,0.263,75.52,4
3kMCfX0WbKMeBfRiwc2O1n,I Can't Get Started - Take 1,26,166707,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.564,0.0837,2,-14.093,1,0.043,0.981,0.0,0.248,0.451,97.535,3
5vhZ9CUM5p7VZFsBUjjxe2,Life Begins When You're In Love (with Teddy Wilson & His Orchestra),26,182533,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.67,0.339,7,-11.999,1,0.0373,0.935,0.0588,0.296,0.804,90.196,4
3DPfmRLdcPM2jKwY9edEJZ,Until the Real Thing Comes Along (with Teddy Wilson & His Orchestra) - Take 1,24,188600,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.461,0.0478,5,-12.722,0,0.0375,0.981,0.0,0.158,0.26,87.4,4
3LphqMePaRrKTSAzv375fP,Jeepers Creepers (with Benny Goodman & His Orchestra),24,181573,0,"['Billie Holiday', 'Benny Goodman']","['1YzCsTRb22dQkh9lghPIrp', '1pBuKaLHJlIlqYxQQaflve']",1933,0.731,0.447,5,-10.282,1,0.14,0.973,0.0,0.363,0.925,104.298,4
56qjJiCjwdNY9KQ7uqUKX5,Twenty-Four Hours a Day (feat. Billie Holiday) - Take 1,24,179933,0,"['Teddy Wilson', 'Billie Holiday']","['0tg5uVI4VjzZOFzBryJZii', '1YzCsTRb22dQkh9lghPIrp']",1933,0.799,0.311,0,-11.475,1,0.176,0.855,0.00121,0.254,0.902,107.234,4
5kTC3rD9sE5LE0uWNKWuUz,Willow Weep for Me - Live,24,193373,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.459,0.26,2,-16.802,1,0.0413,0.993,0.922,0.556,0.451,171.754,4
7l44IDMvFIjb2a2wmXjvBz,Things Are Looking Up (with Teddy Wilson & His Orchestra),24,199467,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.736,0.181,0,-13.593,1,0.0388,0.928,2.26E-06,0.0691,0.405,91.972,4
6NG3spQZMIQtw63LpcKySe,Easy to Love (with Teddy Wilson & His Orchestra),23,191067,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.772,0.202,3,-12.21,1,0.0455,0.97,0.00895,0.215,0.583,146.212,4
2QsCf2yXa9tjB5lWTZHNN4,My Man (with Teddy Wilson & His Orchestra),23,181067,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.783,0.187,3,-12.556,1,0.0695,0.904,0.0,0.0931,0.662,99.912,4
0y1T72LTvuBTex9y6kQhlq,Tatum Pole Boogie - Live,23,142640,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.512,0.36,2,-13.601,1,0.0436,0.988,0.892,0.569,0.752,116.861,4
3LA0jqPBEG9XLscm4DkzzB,It's Like Reaching for the Moon (with Teddy Wilson & His Orchestra),23,200360,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.641,0.238,3,-11.568,1,0.0403,0.967,0.00656,0.296,0.669,101.132,4
3d8zTTGjJ3T6fh1RHTylkB,Love Me or Leave Me (with Teddy Wilson & His Orchestra),22,199800,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.618,0.104,0,-11.784,0,0.0387,0.978,0.000116,0.305,0.4,90.194,4
4xDfDNIn7RW19nZJQsTcp3,B.D. Woman's Blues,22,177333,0,['Lucille Bogan'],['2cDKW2JF97WZ5ruG9Obfdf'],1933,0.556,0.151,10,-10.597,0,0.0417,0.995,2.03E-06,0.154,0.431,108.873,4
1k2itAUfiU38S0T6ltMR2X,Am I Blue?,22,170307,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.449,0.0839,8,-10.074,1,0.0304,0.972,9.2E-05,0.179,0.233,80.241,1
4TDzVPz6LFRLJMNaHkHd7U,How High the Moon - Live,22,143267,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.399,0.359,2,-15.551,1,0.0467,0.994,0.932,0.329,0.763,79.467,4
1QjmxwdvxgviVUEagqGhoj,Someone to Watch Over Me - Live,21,206307,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.451,0.231,0,-16.944,1,0.0391,0.994,0.928,0.193,0.422,89.708,4
1p7b4cEouCdQFYYKhckPbj,Sugar (with Teddy Wilson & His Orchestra),21,165133,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.578,0.234,0,-12.305,1,0.102,0.918,0.000391,0.0784,0.928,172.403,4
38UQveuoBy9bJkMrDC3YFY,Yesterdays - Live,21,202000,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.459,0.317,1,-16.43,0,0.0366,0.993,0.912,0.509,0.568,113.644,4
4cBTO5GJqclDK2dzfUKChU,Body and Soul,21,177200,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.504,0.195,5,-11.368,0,0.0438,0.972,0.0,0.245,0.277,81.493,4
5RoFhYeti1NVygCpDqv4Xz,Trav'lin' All Alone,21,132667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.609,0.275,0,-11.307,1,0.0974,0.927,4.8E-05,0.1,0.854,167.999,4
46K0zABkHVevaEJuw9vDoE,I Know That You Know - Live,20,152093,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.457,0.371,4,-15.717,0,0.0421,0.99,0.93,0.178,0.759,107.44,4
59KkICr2P3gksRXtukBrIX,Am I Blue? - Take 2,20,164827,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.456,0.0718,8,-11.461,1,0.0314,0.98,4.8E-05,0.143,0.267,81.663,3
6PxmEeLXGU4TWe7YYhicy2,You Let Me Down (with Teddy Wilson & His Orchestra),21,172467,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.66,0.246,2,-14.43,0,0.0515,0.932,2.82E-06,0.158,0.66,101.028,4
2A6X27VXv9nJJyzQAS59YR,Let's Call a Heart a Heart,20,179800,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.728,0.189,3,-13.03,1,0.054,0.977,9.4E-06,0.523,0.613,101.408,4
7MZcaRwKtb2I5fdfcvQPiE,I'll Get By (As Long As I Have You) (with Teddy Wilson & His Orchestra) - Take 1,20,187373,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.725,0.294,5,-10.06,1,0.041,0.86,0.0761,0.127,0.557,117.937,4
2YnZ6OKh6zvzSiG76Ozdi6,My Last Affair (with Teddy Wilson & His Orchestra),20,189293,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.695,0.225,0,-12.704,1,0.041,0.937,0.000131,0.104,0.572,92.326,4
3eARvBK2gtLn6hrcUwsnAM,Why Was I Born? (with Teddy Wilson & His Orchestra),20,169960,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.613,0.194,7,-13.774,1,0.0425,0.733,0.0,0.0678,0.792,136.768,4
1ANv2ogINEkdoJ1gABRrm5,Ghost of Yesterday,19,157360,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.499,0.155,5,-11.409,0,0.0355,0.987,0.0,0.165,0.254,81.169,4
2LBQP6wMcHlDt2uytATXZd,I Wished On the Moon (with Teddy Wilson & His Orchestra),19,181240,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.741,0.258,3,-11.811,1,0.0412,0.737,0.000661,0.146,0.519,112.008,4
48Xq1tMIMQw5HDcZ5UonwF,"What a Night, What a Moon, What a Girl (with Teddy Wilson & His Orchestra)",20,175840,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.768,0.43,7,-11.055,0,0.0447,0.805,0.0458,0.219,0.957,113.136,4
52JWfGnJe1lsykQhV312r3,Miss Brown to You (with Teddy Wilson & His Orchestra),19,178467,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.668,0.376,3,-11.406,1,0.0682,0.729,4.97E-05,0.116,0.837,155.957,4
5myJUFhCIrOGoIFfof3JfQ,The Very Thought of You,19,164893,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.546,0.0851,3,-14.178,1,0.0498,0.98,1.19E-05,0.228,0.531,98.872,4
0i29OMOxKx7WXiV6xULzVR,These 'N' That 'N' Those (with Teddy Wilson & His Orchestra),19,192240,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.696,0.248,1,-12.103,1,0.0437,0.903,0.001,0.114,0.799,105.631,4
0uWaNJQHQty3YkfLtiJSpT,What a Little Moonlight Can Do (with Teddy Wilson & His Orchestra),19,176027,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.799,0.492,7,-10.942,1,0.0549,0.779,0.000108,0.154,0.828,134.571,4
154KJnKBWRMixlJVRd5hbY,The Man I Love - Live,19,128227,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.405,0.367,6,-14.575,0,0.054,0.993,0.916,0.571,0.612,82.271,3
1IGlTZKX4jOEV01ux8BbbU,The Way You Look Tonight (with Teddy Wilson & His Orchestra) - Take 2,19,180067,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.583,0.235,3,-11.151,0,0.0431,0.933,3.28E-05,0.249,0.855,162.321,4
2NEp3MrUSkJfTLjroccqVM,Shave 'Em Dry II,19,166440,0,['Lucille Bogan'],['2cDKW2JF97WZ5ruG9Obfdf'],1933,0.555,0.217,7,-11.743,0,0.0512,0.995,0.0209,0.137,0.525,134.439,4
2tH9dtGVVT0HEMXqQUym9k,Riffin' the Scotch (with Benny Goodman & His Orchestra),19,151507,0,"['Billie Holiday', 'Benny Goodman']","['1YzCsTRb22dQkh9lghPIrp', '1pBuKaLHJlIlqYxQQaflve']",1933,0.533,0.403,8,-9.786,1,0.149,0.952,0.343,0.631,0.825,181.077,4
62GSrFx4KCaaakHrFZ5qeY,The Kerry Dance - Live,18,64000,0,['Art Tatum'],['3DtSOCXYU6o4EV0K1NgIKq'],1933,0.478,0.405,2,-16.087,1,0.0907,0.988,0.961,0.684,0.61,64.588,3
2lkxQyOHmMbkk8z3Zu1NXX,Let's Call the Whole Thing Off,18,156640,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.639,0.212,1,-13.085,1,0.0545,0.986,0.00577,0.2,0.69,116.953,4
3YsQTvNrEA1WkCtL2cWTHC,Moanin' Low (with Teddy Wilson & His Orchestra),18,183227,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.597,0.162,10,-15.215,1,0.0458,0.971,0.000825,0.144,0.622,90.014,4
7auNk2IPVnVuzltJZXws93,Solitude - Take 1,18,193627,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.374,0.0439,7,-12.192,1,0.035,0.984,2.8E-06,0.378,0.162,155.725,4
0vjnriIulJAYT1QcmbQvUA,Sun Showers (with Teddy Wilson & His Orchestra),17,186360,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.674,0.297,5,-11.284,1,0.0526,0.831,0.00306,0.111,0.722,128.844,4
1yVH01Ul0v3lOemQz3hOSz,I'm Painting the Town Red (with Teddy Wilson & His Orchestra),17,177733,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.732,0.251,0,-12.347,1,0.0494,0.908,0.000323,0.27,0.763,119.362,3
4FU5KzT1MaIuIV4thAY870,No Regrets - Take 1,17,155667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.721,0.186,3,-13.833,1,0.0458,0.93,0.000145,0.351,0.77,129.452,4
4IWliZHICFkVYl5RCD883e,Eeny Meeny Meiny Mo (feat. Billie Holiday) - Take 1,17,190933,0,"['Teddy Wilson', 'Billie Holiday']","['0tg5uVI4VjzZOFzBryJZii', '1YzCsTRb22dQkh9lghPIrp']",1933,0.813,0.482,8,-10.811,1,0.21,0.909,0.26,0.136,0.911,126.618,4
4jFASeGUscuYWSanmDoRkX,Your Mother's Son-In-Law (with Benny Goodman & His Orchestra),17,165160,0,"['Billie Holiday', 'Benny Goodman']","['1YzCsTRb22dQkh9lghPIrp', '1pBuKaLHJlIlqYxQQaflve']",1933,0.716,0.414,5,-9.705,1,0.0521,0.839,0.0733,0.226,0.757,98.511,4
4y1s41f6vWjDk5KrFM0uv6,These Foolish Things (Remind Me of You) (with Teddy Wilson & His Orchestra),17,197693,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.582,0.216,7,-12.579,1,0.0423,0.934,0.000716,0.317,0.531,95.463,4
65ExFUBq5ewtFYKw1CEIWR,Twenty-Four Hours a Day (feat. Billie Holiday) - Take 1,17,179933,0,"['Teddy Wilson', 'Billie Holiday']","['0tg5uVI4VjzZOFzBryJZii', '1YzCsTRb22dQkh9lghPIrp']",1933,0.799,0.311,0,-11.475,1,0.176,0.855,0.00121,0.254,0.902,107.234,4
7fDY9z8gRP48VKArxGoFJV,A Sunbonnet Blue (And a Yellow Straw Hat) (with Teddy Wilson & His Orchestra),17,169933,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.675,0.213,7,-13.595,1,0.0793,0.729,0.000122,0.0887,0.59,153.835,4
7g1dokRmZo53FepE459VMm,Happy As The Day Is Long,17,121010,0,['James Piano Bar'],['5p44gWXVKjv3OMhh8Uj1bH'],1933,0.462,0.12,0,-20.502,1,0.0757,0.993,0.968,0.115,0.446,73.678,4
7jwuC5bzTlL01eWy4AVE4C,"Swing! Brother, Swing!",17,174893,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.704,0.27,9,-12.43,0,0.0602,0.867,2.44E-05,0.102,0.793,98.152,4
0Q1xDypfrzkQLypW1BBYti,Who Loves You? (with Teddy Wilson & His Orchestra) - Take 1,16,193200,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.635,0.382,9,-8.595,0,0.0562,0.965,0.00909,0.109,0.807,165.465,4
0RGlO9expGnh77XTR0RB4S,I Cried for You (with Teddy Wilson & His Orchestra) - Take 2,16,191227,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.529,0.309,5,-9.255,0,0.0339,0.982,0.0196,0.0765,0.65,157.507,4
0Sks7TTrX8CxXXrYSWdcsX,With Thee I Swing (with Teddy Wilson & His Orchestra),17,196240,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.674,0.243,9,-11.334,0,0.0654,0.971,0.0159,0.0941,0.852,172.664,4
0Ua4SSboFVYf3UIwKkxEc3,Please Keep Me In Your Dreams,16,136333,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.769,0.367,9,-9.196,0,0.0452,0.842,0.0,0.214,0.842,89.17,4
1JxRV6ytxSw21FX41AKNU0,They Can't Take That Away from Me - Take 1,16,182000,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.678,0.199,10,-13.567,1,0.0383,0.926,0.0,0.0688,0.487,90.12,4
43pcsUnwCiTYfsfCdW43KD,It's Too Hot for Words (with Teddy Wilson & His Orchestra),17,165427,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.773,0.399,7,-10.119,1,0.0538,0.902,0.00111,0.109,0.962,107.235,4
4Cb6FK16kydmsJRwHyjfi6,How Could You? (with Teddy Wilson & His Orchestra),16,149440,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.775,0.355,10,-14.129,0,0.0435,0.93,0.0233,0.176,0.912,162.307,4
4DBZvNW9wB1vHzzRcFbDZF,Summertime,16,173493,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.628,0.226,10,-14.075,0,0.0371,0.903,5.66E-06,0.171,0.608,99.392,4
5LsP6SHlDYcJaRc5eNzI7c,You Let Me Down (with Teddy Wilson & His Orchestra),17,172467,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.66,0.246,2,-14.43,0,0.0515,0.932,2.82E-06,0.158,0.66,101.028,4
65YsrE85spoEzDa3O8iCPT,No Regrets - Take 1,17,155667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.721,0.186,3,-13.833,1,0.0458,0.93,0.000145,0.351,0.77,129.452,4
6DPO9l6jOcIzmBkKC9d8lA,"One, Two, Button Your Shoe",17,169067,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.582,0.34,10,-10.582,0,0.107,0.952,3.25E-05,0.852,0.836,173.111,4
6whiB7RHRcmzUbWUIWTLiu,If You Were Mine (with Teddy Wilson & His Orchestra),17,189867,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.615,0.115,8,-16.557,1,0.0397,0.968,0.00061,0.127,0.404,105.704,4
03mkKVlAwALkKOlA6UpGAr,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 1,16,135293,0,"['Billie Holiday', 'Eddie Heywood']","['1YzCsTRb22dQkh9lghPIrp', '4Up5NIBDcGXsFk2lcsHaNG']",1933,0.719,0.216,7,-13.223,1,0.0565,0.935,0.000352,0.315,0.696,79.54,4
05f831d1b30Hx5aO1GAhDE,Drinking Blues,15,174667,0,['Lucille Bogan'],['2cDKW2JF97WZ5ruG9Obfdf'],1933,0.464,0.0717,0,-12.185,1,0.0437,0.994,6.1E-05,0.133,0.381,94.902,4
0hO2976tde674VvoBkrfRG,Yankee Doodle Never Went to Town (feat. Billie Holiday) - Take 1,16,162427,0,"['Teddy Wilson', 'Billie Holiday']","['0tg5uVI4VjzZOFzBryJZii', '1YzCsTRb22dQkh9lghPIrp']",1933,0.587,0.292,8,-11.303,1,0.0714,0.893,3.04E-05,0.169,0.768,162.363,4
0zPDtpfrhlBX3LwJBHuqCk,When You're Smiling (The Whole World Smiles with You) (with Teddy Wilson & His Orchestra) - Take 3,16,169693,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.706,0.279,3,-10.761,1,0.0379,0.917,0.00118,0.224,0.752,93.427,4
1CGYCubRXzXmch4NFPSLIf,It's Like Reaching for the Moon (with Teddy Wilson & His Orchestra),16,200360,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.641,0.238,3,-11.568,1,0.0403,0.967,0.00656,0.296,0.669,101.132,4
1wO0yt9mXeQqrdgFWnASNC,I Can't Pretend - Take 1,16,183840,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.663,0.264,10,-12.514,0,0.04,0.817,1.31E-05,0.337,0.632,110.927,4
20iG7uF1GCausP8x74YDrK,Yours and Mine (with Teddy Wilson & His Orchestra),16,195400,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.758,0.254,8,-11.88,1,0.0445,0.859,0.00109,0.171,0.468,123.542,4
2Mg4hluCTQQU74sTc4GGZW,Foolin' Myself (with Teddy Wilson & His Orchestra),16,179867,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.606,0.188,10,-11.195,1,0.0413,0.963,9.54E-06,0.1,0.486,93.309,4
2PW7ztee7G60dN3jpjeuul,Guess Who (with Teddy Wilson & His Orchestra),15,189027,0,"['Billie Holiday', 'Teddy Wilson']","['1YzCsTRb22dQkh9lghPIrp', '0tg5uVI4VjzZOFzBryJZii']",1933,0.824,0.291,3,-13.694,1,0.0561,0.853,0.0123,0.0499,0.765,94.235,4
2yGL7c7ofdCe7WjCIJAs80,He's Funny That Way - Take 1,16,159760,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1933,0.771,0.147,7,-11.464,0,0.0597,0.989,1.13E-05,0.139,0.672,103.552,4
